(981, 197) (821, 749) 11450,11140,1.0780003070831299,7988,116504,16.36399745941162
(196, 334) (305, 25) 3526,9665,0.8550024032592773,3526,12132,0.8780014514923096
(196, 334) (257, 469) 1728,640,0.10000085830688477,1594,3998,0.19400262832641602
(787, 232) (981, 197) 3256,3508,0.18399953842163086,2184,2564,0.10200142860412598
(787, 232) (421, 94) 4482,14661,1.3969998359680176,4212,24027,2.6570003032684326
(219, 706) (669, 822) 9276,9673,0.6289985179901123,6366,67173,8.10600209236145
(219, 706) (41, 451) 6370,5525,0.3280031681060791,3692,10353,0.6150000095367432
(458, 61) (592, 235) 4248,10430,1.2269947528839111,2276,4036,0.24499845504760742
(458, 61) (764, 14) 7398,22687,2.864999294281006,5760,68183,4.958998203277588
(511, 160) (551, 212) 680,416,0.13200163841247559,680,416,0.014998197555541992
(511, 160) (400, 890) 10032,14799,1.2079977989196777,8808,65208,8.9719979763031
(284, 450) (962, 196) 12524,27568,2.2539989948272705,8872,25046,3.018000364303589
(284, 450) (526, 425) 11320,21543,1.865997076034546,5364,58231,5.395000457763672
(989, 0) (721, 384) 6340,8571,0.8129992485046387,4960,17609,1.8530008792877197
(989, 0) (427, 162) 7278,25685,2.765998601913452,6516,24074,2.5919971466064453
(370, 670) (1022, 332) 10070,12046,1.1200003623962402,8248,34366,4.4820005893707275
(370, 670) (291, 1005) 4984,7347,0.45800018310546875,4280,23261,2.482999801635742
(528, 912) (355, 823) 2086,5541,0.5049998760223389,2086,5541,0.4739959239959717
(528, 912) (356, 25) 13162,8266,0.6130034923553467,10142,112042,17.861997842788696
(425, 149) (353, 264) 1438,2124,0.25500035285949707,1438,2124,0.10700106620788574
(425, 149) (958, 8) 7146,23292,2.3969967365264893,7326,82728,9.02499532699585
(313, 302) (413, 942) 8906,9427,0.6189999580383301,7304,36149,3.9700024127960205
(313, 302) (792, 407) 10140,19441,1.6069977283477783,5898,30886,4.702002048492432
