(686, 638);(313, 302);7760;9716;1.1230015754699707;7606;125948;15.88124132156372
(686, 638);(847, 88);6680;9478;1.483999252319336;7016;75931;10.784995555877686
(335, 968);(217, 673);5720;11769;1.7960000038146973;5166;57756;5.255000591278076
(335, 968);(592, 235);8358;19219;2.8860013484954834;8446;47026;5.98600172996521
(414, 27);(551, 212);4836;8852;1.1120035648345947;2398;2922;0.1459975242614746
(414, 27);(356, 25);6844;6639;1.0799992084503174;3716;15351;0.4969973564147949
(57, 242);(528, 912);10238;2643;0.4159998893737793;8584;48407;9.950999975204468
(57, 242);(514, 1007);9682;17390;2.6860013008117676;9478;60451;12.532998323440552
(0, 175);(429, 202);4398;10969;0.916999101638794;4398;10969;0.8110005855560303
(0, 175);(291, 1005);12792;13645;1.6650006771087646;10518;156818;26.747000694274902
(982, 926);(284, 450);13726;12419;1.3390018939971924;11198;213815;45.839003801345825
(982, 926);(328, 843);11388;24782;6.627001523971558;7456;35776;4.1080002784729
(620, 448);(617, 624);2642;2882;0.44300007820129395;2060;4324;0.28299498558044434
(620, 448);(284, 450);6860;4356;0.49599766731262207;5134;51122;4.229000091552734
(1022, 332);(557, 236);5090;8477;1.1150016784667969;5122;22254;1.8839998245239258
(1022, 332);(989, 0);3452;1087;0.17500019073486328;3452;2984;0.16699910163879395
(526, 1000);(942, 792);10194;13357;1.6570005416870117;4992;12661;1.2089965343475342
(526, 1000);(547, 902);1064;140;0.07199788093566895;1064;140;0.0050013065338134766
(663, 412);(323, 610);7910;5899;0.7340123653411865;5728;68285;6.320003032684326
(663, 412);(982, 926);6742;996;0.23600244522094727;6416;23168;2.9599971771240234
(603, 295);(882, 385);3150;5755;0.6840012073516846;3150;10342;0.6610002517700195
(603, 295);(565, 921);9128;6626;0.8970015048980713;6948;49887;6.651000499725342
(592, 235);(21, 502);8682;18488;2.5689969062805176;6954;29561;4.528001308441162
(592, 235);(217, 673);9232;4306;0.5609979629516602;8034;120358;16.91199803352356
(619, 400);(663, 412);488;418;0.15199923515319824;488;418;0.015004396438598633
(619, 400);(721, 384);1084;134;0.10599756240844727;1084;134;0.005002498626708984
(981, 197);(257, 469);11434;11171;1.4849987030029297;9572;172934;34.20600128173828
(981, 197);(821, 749);9906;13392;1.7360007762908936;7988;116504;16.839995622634888
(196, 334);(305, 25);3526;8706;1.1479995250701904;3526;12132;0.9520032405853271
(196, 334);(257, 469);1594;3222;0.3810005187988281;1594;3998;0.1940009593963623
(787, 232);(981, 197);2758;2060;0.2579987049102783;2184;2564;0.10199928283691406
(787, 232);(421, 94);4212;7835;1.0850002765655518;4212;24027;2.9009957313537598
(219, 706);(669, 822);8984;9708;1.1809959411621094;6366;67173;7.671998739242554
(219, 706);(41, 451);5520;1511;0.2109973430633545;3692;10353;0.6039984226226807
(458, 61);(592, 235);4242;10396;1.3230006694793701;2276;4036;0.22200369834899902
(458, 61);(764, 14);5384;16999;2.4079997539520264;5760;68183;5.068997621536255
(511, 160);(551, 212);680;416;0.1530005931854248;680;416;0.013002872467041016
(511, 160);(400, 890);8352;13766;1.7770054340362549;8808;65208;8.874996185302734
(284, 450);(962, 196);11048;16568;2.114999532699585;8872;25046;3.255000591278076
(284, 450);(526, 425);7952;4996;0.5649967193603516;5364;58231;5.299997329711914
(989, 0);(721, 384);6326;7176;0.9919998645782471;4960;17609;1.8449997901916504
(989, 0);(427, 162);6516;9984;1.2449977397918701;6516;24074;2.415998935699463
(370, 670);(1022, 332);10446;14415;1.9909999370574951;8248;34366;4.434995174407959
(370, 670);(291, 1005);4954;7166;0.8219997882843018;4280;23261;2.4090003967285156
(528, 912);(355, 823);2086;5541;0.46700334548950195;2086;5541;0.3979988098144531
(528, 912);(356, 25);11990;4259;0.53299880027771;10142;112042;16.227277994155884
(425, 149);(353, 264);1438;2124;0.24899864196777344;1438;2124;0.108001708984375
(425, 149);(958, 8);6246;8426;0.9929993152618408;7326;82728;8.805002450942993
(313, 302);(413, 942);7508;2659;0.3820018768310547;7304;36149;3.6949989795684814
(313, 302);(792, 407);8612;17816;2.5459976196289062;5898;30886;4.536999225616455
